date,cash,stock,depot_value,holding,flag,prediction
2024-07-07,500.0,500.0,1000.0,1000.0,Hold,
2024-07-08,500.0,500.0,1000.0,1006.29,Hold,
2024-07-09,0.0,999.0,999.0,990.54,Buy,
2024-07-10,995.408112787534,0.0,995.408112787534,987.967487014593,Sell,
2024-07-12,995.408112787534,0.0,995.408112787534,978.3424384297372,Hold,
2024-07-13,995.408112787534,0.0,995.408112787534,978.3424384297372,Hold,
2024-07-14,995.408112787534,0.0,995.408112787534,978.3424384297372,Hold,
2024-07-15,995.408112787534,0.0,995.408112787534,989.9974972615806,Hold,
2024-07-16,995.408112787534,0.0,995.408112787534,991.4500045934768,Sell,
2024-07-17,995.408112787534,0.0,995.408112787534,985.412474117522,Sell,
2024-07-18,995.408112787534,0.0,995.408112787534,974.4924189957948,Sell,
2024-07-19,0.0,994.408112787534,994.408112787534,964.2548673191756,Buy,
2024-07-20,0.0,994.408112787534,994.408112787534,964.2548673191756,Hold,
2024-07-21,0.0,994.408112787534,994.408112787534,964.2548673191756,Hold,
2024-07-22,0.0,1001.3021944406164,1001.3021944406164,970.9399010635664,Hold,
2024-07-23,984.402493036518,0.0,984.402493036518,955.5223232394612,Sell,
2024-07-24,0.0,983.402493036518,983.402493036518,929.3246910003178,Buy,
2024-07-25,984.4580383198686,0.0,984.4580383198686,931.2672008056252,Sell,
2024-07-26,0.0,983.4580383198686,983.4580383198686,949.2747917034734,Buy,
2024-07-27,0.0,983.4580383198686,983.4580383198686,949.2747917034734,Hold,
2024-07-28,0.0,983.4580383198686,983.4580383198686,949.2747917034734,Hold,
2024-07-29,0.0,972.8880944303972,972.8880944303972,939.0722402035263,Hold,
2024-07-30,975.6954498622822,0.0,975.6954498622822,942.7472587541076,Sell,
2024-07-31,0.0,974.6954498622822,974.6954498622822,965.3923730610225,Buy,
2024-08-01,964.437035727816,0.0,964.437035727816,956.2223267729054,Sell,
2024-08-02,0.0,963.437035727816,963.437035727816,920.8021479806364,Buy,
2024-08-03,0.0,963.437035727816,963.437035727816,920.8021479806364,Hold,0.2540061154265746
2024-08-04,0.0,963.437035727816,963.437035727816,920.8021479806364,Hold,2.785609015417233
2024-08-05,931.584052752706,0.0,931.584052752706,891.314499134306,Sell,-0.8640484302222582
2024-08-06,0.0,930.584052752706,930.584052752706,899.8545422423234,Buy,3.962305453322444
2024-08-07,0.0,929.534385793164,929.534385793164,898.8395371188295,Buy,0.7343324998425731
2024-08-08,958.612773495906,0.0,958.612773495906,927.9246839334296,Sell,-4.622334736353212
2024-08-09,958.612773495906,0.0,958.612773495906,938.5297374651068,Sell,-2.735640645709046
2024-08-10,958.612773495906,0.0,958.612773495906,938.5297374651068,Hold,-5.489310366976561
2024-08-11,958.612773495906,0.0,958.612773495906,938.5297374651068,Hold,-4.76149295410473
2024-08-12,958.612773495906,0.0,958.612773495906,929.1321900286204,Sell,-2.6817970386045817
2024-08-13,0.0,957.612773495906,957.612773495906,936.639727924808,Buy,0.7339187568373929
2024-08-14,0.0,965.7893931567488,965.7893931567488,944.6372682944062,Buy,1.607122337816571
2024-08-15,990.500120624213,0.0,990.500120624213,969.7848952333836,Sell,-1.2604329898427251
2024-08-16,990.500120624213,0.0,990.500120624213,968.5598890498568,Sell,-1.396490653736933
2024-08-17,990.500120624213,0.0,990.500120624213,968.5598890498568,Hold,0.2811925468221704
2024-08-18,990.500120624213,0.0,990.500120624213,968.5598890498568,Hold,0.2223331922578895
2024-08-19,0.0,989.500120624213,989.500120624213,985.4649743825304,Buy,0.6515699914820683
2024-08-20,0.0,987.9713787842088,987.9713787842088,983.9424666972895,Buy,0.9916652428595144
2024-08-21,0.0,994.1917766159492,994.1917766159492,990.1374979682691,Hold,0.2239553148874409
2024-08-22,0.0,979.5193693009682,979.5193693009682,975.5249242076248,Buy,0.8314667231864415
2024-08-23,0.0,981.0305393956846,981.0305393956846,977.0299318045294,Buy,1.415999036971142
2024-08-24,0.0,981.0305393956846,981.0305393956846,977.0299318045294,Hold,0.6739307239401597
2024-08-25,0.0,981.0305393956846,981.0305393956846,977.0299318045294,Hold,0.2857321607652001
2024-08-26,0.0,983.0337183584488,983.0337183584488,979.0249418748452,Buy,0.7150826008823999
2024-08-27,0.0,997.7588409092922,997.7588409092922,993.690015900498,Hold,0.2597705637777284
2024-08-28,983.966610340063,0.0,983.966610340063,980.949951591816,Sell,-0.5777210718790712
2024-08-29,0.0,982.966610340063,982.966610340063,996.857531889332,Buy,0.650814956049877
2024-08-30,0.0,991.215088119368,991.215088119368,1005.2225741139883,Buy,0.5429203909196216
2024-08-31,0.0,991.215088119368,991.215088119368,1005.2225741139883,Hold,-0.2765196726162885
2024-09-01,0.0,991.215088119368,991.215088119368,1005.2225741139883,Hold,-0.1424316772374497
